tweet_id,S1,S2,S3,S4,S5,Sum,Ground_Truth
2017933726874017990,1,1,1,1,1,5,1
2014899500637405285,1,1,1,1,1,5,1
2011633533467713645,1,1,1,1,1,5,1
2010948712051458433,1,1,1,1,1,5,1
2008426290500800696,1,1,1,1,1,5,1
2007492366555590687,1,1,1,1,1,5,1
2008425929564197371,1,1,1,1,1,5,1
2006973497323725092,1,1,1,1,1,5,1
2008020575571284127,1,1,1,1,1,5,1
2008430782487162935,1,1,1,1,1,5,1
2008497172036415875,1,1,1,1,1,5,1
2005131772712116326,1,1,1,1,1,5,1
2003107623168852325,1,1,1,1,1,5,1
2002965387433099775,1,1,1,1,1,5,1
2003329718691799525,1,0,1,1,1,4,1
1999476248964387298,1,0,1,1,1,4,1
1997524942787837964,1,1,1,1,1,5,1
1996789709683786223,1,1,1,1,1,5,1
1996782755682861281,1,1,1,1,1,5,1
1997529805278040538,1,1,1,1,1,5,1
1996422096394887383,1,1,1,1,1,5,1
1994968083434496042,1,1,1,1,1,5,1
1994960956414464428,1,1,1,1,1,5,1
1994604262735974636,1,1,1,1,1,5,1
1994956025020260489,1,0,1,1,1,4,1
1993145549202375074,1,1,1,1,1,5,1
1993183364338364483,1,1,1,1,1,5,1
1992095696321917334,1,1,1,1,1,5,1
1991356325381497234,1,1,1,1,1,5,1
1991733314915561669,1,1,1,1,1,5,1
1991733813806874854,1,1,1,1,1,5,1
1992232099081048150,1,1,1,1,1,5,1
1989922628493045961,1,1,1,1,1,5,1
1989199996617740401,1,1,1,1,1,5,1
1989199316045689266,1,0,1,1,1,4,1
1989516438798057867,1,1,1,1,1,5,1
1986962246099214414,1,1,1,1,1,5,1
1987724868994138430,1,1,1,1,1,5,1
1987358217148788858,1,1,1,1,1,5,1
1987385914063265851,0,1,1,1,1,4,1
1986300131134808325,1,1,1,1,1,5,1
1984850855749996771,1,1,1,1,1,5,1
1984615952819109913,1,1,1,1,1,5,1
1984490149607321796,1,1,1,1,1,5,1
2033332220212232195,0,1,1,1,1,4,1
2033332072014885212,0,1,1,1,1,4,1
2033331775217500506,1,1,1,1,1,5,1
2033329692519108732,1,1,1,1,1,5,1
2033328852756541521,1,1,1,1,1,5,1
2033328446416490591,1,1,1,1,1,5,1
2033327185176723566,1,1,1,1,1,5,1
2033325534256759131,1,1,1,1,1,5,1
2033325110762066161,1,1,1,1,1,5,1
2033324998149226906,0,1,1,1,1,4,1
2033324827092906163,1,1,1,1,1,5,1
2033322601674895636,0,0,1,1,1,3,1
2033292559985111445,0,1,0,1,1,3,1
2033291396338368702,0,1,0,1,1,3,1
1976158698457501976,1,1,1,1,1,5,1
1976158009266143265,1,1,1,1,1,5,1
1976135385039229340,0,1,1,1,1,4,1
1976031880970633708,1,1,1,1,1,5,1
1975941977142362231,1,1,1,1,1,5,1
1975936314613903739,1,1,1,1,1,5,1
1975884548799115447,0,1,1,1,1,4,1
1975882927566360648,0,1,1,1,1,4,1
1975798217364361299,0,1,1,1,1,4,1
1975794548837368087,1,1,1,1,1,5,1
1975791776272425422,1,1,1,1,1,5,1
1975787961552875788,1,1,1,1,1,5,1
1975785985368858955,1,1,1,1,1,5,1
1975770694605807923,0,1,1,1,1,4,1
1975758950156148742,1,1,1,1,1,5,1
1975748994665009287,1,1,1,1,1,5,1
1975748920857743763,1,1,1,1,1,5,1
1975741231746719885,1,1,1,1,1,5,1
1975739496995168383,1,1,1,1,1,5,1
1975735732871569855,1,1,1,1,1,5,1
1975710931310289404,0,1,1,1,1,4,1
1975611779620483484,0,1,0,0,1,2,0
1975586822920307037,0,1,0,1,1,3,1
1974811552344912299,0,1,1,1,1,4,1
1974809494950420553,1,1,1,1,1,5,1
1974760221273981290,1,1,1,1,1,5,1
1974738824275362053,1,1,1,1,1,5,1
1974693859147043321,1,1,1,1,1,5,1
1974676734420349333,0,1,1,1,1,4,1
1974618388870881529,0,1,1,1,1,4,1
1974488524704596198,0,1,1,1,1,4,1
1974465083050013163,1,1,1,1,1,5,1
1974422024492871788,0,1,1,1,1,4,1
1974420594096828576,0,1,1,1,1,4,1
1974411398794105074,0,1,1,1,1,4,1
1974409579045044632,1,1,1,1,1,5,1
1974403340718219520,0,1,1,1,1,4,1
1974401389079236975,0,1,1,1,1,4,1
1974307082318065812,1,1,1,1,1,5,1
1974305588986458172,0,1,1,1,1,4,1
1974301999207506253,0,1,1,1,1,4,1
1974299948452855816,1,1,1,1,1,5,1
1974298622008414579,1,1,1,1,1,5,1
1974298324523233292,1,1,1,1,1,5,1
1975563412290814436,1,1,1,1,1,5,1
1975506319164473672,0,1,1,1,1,4,1
1975486260928999639,1,1,1,1,1,5,1
1975485114420510796,1,1,1,1,1,5,1
1975435932259287526,1,1,1,1,1,5,1
1975435399016436184,1,1,1,1,1,5,1
1975433928220754057,1,1,1,1,1,5,1
1975428145273778664,0,1,1,1,1,4,1
1975414037694537850,1,1,1,1,1,5,1
1975412314599006637,1,1,1,1,1,5,1
1975412189965218281,1,1,1,1,1,5,1
1975382181716631965,1,1,1,1,1,5,1
1975380064696213717,1,1,1,1,1,5,1
1975370315002986645,1,1,1,1,1,5,1
1975126215725097152,1,1,1,1,1,5,1
1975110930443952408,1,1,1,1,1,5,1
1975106528513572920,1,1,1,1,1,5,1
1975075608108703980,1,1,1,1,1,5,1
1975073451598807289,1,1,1,1,1,5,1
1975070955824374096,0,1,1,1,1,4,1
1975019214823149914,0,1,1,1,1,4,1
1975017385242525790,0,1,1,1,1,4,1
1975014370540437908,1,1,1,1,1,5,1
1975689096166318229,1,1,1,1,1,5,1
1979640875644080558,0,1,1,1,1,4,1
1975582563986252188,0,1,1,1,1,4,1
1976844586996973822,0,1,1,1,1,4,1
1978016983175049473,1,1,1,1,1,5,1
1975768541031977254,1,1,1,1,1,5,1
1976741365519466973,0,1,0,1,1,3,1
1977208816480727285,1,1,1,1,1,5,1
1977017492578222325,0,1,0,1,1,3,1
1976621546069438554,1,1,1,1,1,5,1
1976541779341324407,1,1,1,1,1,5,1
1977673743247024545,1,1,1,1,1,5,1
1976413339900313924,1,1,1,1,1,5,1
1976541515959894356,0,1,1,1,1,4,1
1979074806680031323,0,1,1,1,1,4,1
1979082252320485686,1,1,1,1,1,5,1
1979083625673928845,1,1,1,1,1,5,1
1978858840301904319,0,1,1,1,1,4,1
1975677836024238461,1,1,1,1,1,5,1
1975677620877754738,1,1,1,1,1,5,1
1975678342167752720,1,1,1,1,1,5,1
1975313808580354516,1,1,1,1,1,5,1
1975100129087787031,0,1,1,1,1,4,1
1975440057894117645,1,1,1,1,1,5,1
1974999845225333074,1,1,1,1,1,5,1
1975440118669582499,0,1,1,1,1,4,1
1977201823879716933,1,1,1,1,1,5,1
2033523294297796914,0,1,0,1,1,3,1
2009051013337186353,1,1,1,1,1,5,1
2022823019882918376,1,1,1,1,1,5,1
2032233272512823774,1,1,1,1,1,5,1
1975422407587602596,1,0,1,1,1,4,1
2016299894613606402,1,1,1,1,1,5,1
2033533905748599061,0,0,0,1,1,2,0
2033527810359431207,0,1,0,1,1,3,1
1978284558521921568,0,1,1,1,1,4,1
1978070579593789446,1,1,1,1,1,5,1
1978272027883565419,0,1,0,1,1,3,1
1977673986202017949,1,1,1,1,1,5,1
1977916626063540464,1,1,1,1,1,5,1
1976206593168756934,0,1,1,1,1,4,1
1973646392410382824,1,1,1,1,1,5,1
1973647198379536408,1,1,1,1,1,5,1
1973695009598922809,1,1,1,1,1,5,1
1973703719981318413,1,1,1,1,1,5,1
1973718000923750459,1,1,1,1,1,5,1
1973719838272135459,1,1,1,1,1,5,1
1973726253875380600,1,1,1,1,1,5,1
1973813905395982337,0,1,1,1,1,4,1
1973942869410071027,1,1,1,1,1,5,1
1973972262601806094,1,1,1,1,1,5,1
1973976306300727511,1,1,1,1,1,5,1
2033277287098171461,0,1,0,0,0,1,0
2033275829258453304,0,1,1,1,1,4,1
2033275586349814170,0,1,1,1,1,4,1
2033275391142760701,0,1,0,0,0,1,0
2033275389381144769,1,1,1,1,1,5,1
2033275313287999839,0,1,0,0,0,1,0
2033275206203277591,0,1,1,1,0,3,1
2033274615074857103,0,1,0,1,0,2,0
2033274402717200502,1,0,1,1,1,4,1
2033274222035050757,1,1,1,1,1,5,1
2033274188728090801,0,1,0,0,0,1,0
2033273735386395100,0,0,0,0,0,0,0
2033273549746770411,0,0,0,0,0,0,0
2033273430448198133,0,1,0,1,0,2,0
2033272967547998698,0,0,0,0,0,0,0
2033272939748130940,0,0,0,0,0,0,0
2033272868147171796,1,1,1,1,1,5,1
2033271585579401499,0,0,0,0,0,0,0
2033271540868153682,0,0,0,0,0,0,0
2033271432415973792,0,0,0,0,0,0,0
2033270474751541385,0,0,0,0,0,0,0
2033269520211771729,1,1,1,1,1,5,1
2033269463878078788,1,1,1,1,1,5,1
2033269384375095534,0,0,0,0,0,0,0
2033269206599544904,0,0,0,0,0,0,0
2033269073317154981,0,0,0,0,0,0,0
2031701164002283872,1,1,1,1,1,5,1
2033509289927827721,1,1,1,1,1,5,1
2033510127433892019,1,1,1,1,1,5,1
2033511727263023564,1,1,1,1,1,5,1
2033514189298483632,1,1,1,1,1,5,1
2033515941171253440,1,1,1,1,1,5,1
2033516098990362874,1,1,1,1,1,5,1
2033516943282712658,1,1,1,1,1,5,1
2018836895787290883,1,1,1,1,1,5,1
2009414475758358696,1,1,1,1,1,5,1
2009051978773700643,1,1,1,1,1,5,1
2007964639305564464,1,1,1,1,1,5,1
2030816780726514136,1,1,1,1,1,5,1
1975422300297306166,1,1,1,1,1,5,1
1975409400946041324,1,1,1,1,1,5,1
1975440169915547852,1,1,1,1,1,5,1
2007964857707253896,1,1,1,1,1,5,1
2016300015229272286,1,1,1,1,1,5,1
2008327271782732254,1,1,1,1,1,5,1
2030594433574633474,1,1,1,1,1,5,1
2031374717874221532,1,1,1,1,1,5,1
2031994949810655646,1,1,1,1,1,5,1
1975003207941357771,1,1,1,1,1,5,1
1975100975733162473,1,1,1,1,1,5,1
1976302125857775662,1,1,1,1,1,5,1
1977675052524220821,1,1,1,1,1,5,1
1977683736587350118,1,1,1,1,1,5,1
1977712716228841558,1,1,1,1,1,5,1
1977712856364666929,1,1,1,1,1,5,1
1977937399348183170,0,0,1,1,1,3,1
1977940514860347557,1,1,1,1,1,5,1
1977963577341583841,0,1,1,1,1,4,1
1977981708449534011,1,1,1,1,1,5,1
1978143294925238323,1,1,1,1,1,5,1
1978232685228126687,1,1,1,1,1,5,1
1978233947738804276,1,1,1,1,1,5,1
1978297792775766070,1,1,1,1,1,5,1
1978298989750505618,1,1,1,1,1,5,1
1978413897578070050,1,1,1,1,1,5,1
1978419108862402980,1,1,1,1,1,5,1
1978521718642659331,1,1,1,1,1,5,1
1976461849710481913,1,1,1,1,1,5,1
1976463735196881004,1,1,1,1,1,5,1
1976465271826284597,1,1,1,1,1,5,1
1976475806642958444,1,1,1,1,1,5,1
1976515535593730249,1,1,1,1,1,5,1
1976608905963946101,1,1,1,1,1,5,1
1976650478533628360,1,1,1,1,1,5,1
1977162301187805472,1,1,1,1,1,5,1
1977235525041111284,1,1,1,1,1,5,1
1977277039209332985,1,1,1,1,1,5,1
1978855599308677344,1,1,1,1,1,5,1
1978866608467558565,1,1,1,1,1,5,1
1979702606915412413,1,1,1,1,1,5,1
1979712364288286996,1,1,1,1,1,5,1
1979736277655364001,1,1,1,1,1,5,1
1973979530886074612,1,1,1,1,1,5,1
1974061618914078935,1,1,1,1,1,5,1
1974063995431891181,1,1,1,1,1,5,1
1972291943305797844,1,1,1,1,1,5,1
1973313936931033115,1,1,1,1,1,5,1
1973315863802790007,1,1,1,1,1,5,1
1973323900303061418,1,1,1,1,1,5,1
1973431804788088949,1,1,1,1,1,5,1
1973606874437308551,1,1,1,1,1,5,1
1974667886477312238,0,1,1,1,1,4,1
1974804583785587009,1,1,1,1,1,5,1
1977782598295564669,0,1,1,1,1,4,1
